RequestID,Boro,M,D,Yr,HH,Vol,SegmentID,street,fromSt,toSt,Direction
37896,Queens,9,21,2024,15,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,16,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,17,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,18,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,19,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,20,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,21,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,22,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37896,Queens,9,21,2024,23,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,SB
37818,Bronx,9,8,2024,23,56,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,0,30,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,1,21,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,2,7,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,3,9,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,4,12,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,5,17,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,6,43,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,7,116,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,8,128,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,9,115,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,10,104,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,11,92,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,12,100,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,13,111,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,14,124,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,15,145,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,16,162,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,17,144,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,18,134,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,19,118,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,20,102,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,21,80,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,22,52,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,9,2024,23,54,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,10,2024,0,25,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,10,2024,1,22,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37632,Manhattan,9,10,2024,4,2,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,5,4,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,6,8,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,7,11,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,8,20,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,9,20,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,10,19,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,11,20,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,12,23,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,13,26,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,14,21,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,15,37,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,16,23,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,17,24,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,18,25,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,19,25,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,20,21,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,21,16,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,22,13,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,10,2024,23,12,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,0,7,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,1,8,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,2,2,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,3,3,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,4,1,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,11,2024,5,4,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,NB
37632,Manhattan,9,7,2024,15,76,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,16,77,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,17,70,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,18,75,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,19,42,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,20,23,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,21,31,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,22,30,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,7,2024,23,17,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,0,14,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,1,9,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,2,8,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,3,8,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,4,5,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,5,5,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,6,4,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,7,7,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,8,19,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,9,25,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,10,33,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,11,61,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,12,75,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,13,65,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,14,72,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,15,81,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,8,2024,16,83,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,2,5,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,3,9,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,4,5,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,5,4,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,6,15,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,7,39,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,8,68,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,9,56,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,10,58,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,11,52,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,12,69,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,13,72,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,14,63,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,15,76,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,16,68,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,17,64,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,18,76,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,19,59,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,20,53,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,21,36,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,22,34,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,13,2024,23,20,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,14,2024,0,20,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,14,2024,1,11,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,14,2024,2,9,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,14,2024,3,10,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37632,Manhattan,9,14,2024,4,5,68527,PLEASANT AVENUE,East 116 Street,East 117 Street,SB
37818,Bronx,9,7,2024,0,53,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,10,120,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,11,111,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,12,121,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,13,127,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,14,169,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,15,189,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,16,158,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,17,169,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,18,173,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,19,129,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,20,91,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,21,87,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,22,69,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,11,2024,23,47,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,0,37,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,1,20,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,2,13,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,3,16,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,4,15,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,5,25,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,6,74,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,7,120,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,8,178,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,9,125,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,10,107,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,12,2024,11,121,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,EB
37818,Bronx,9,7,2024,21,97,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,7,2024,22,90,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,7,2024,23,75,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,0,51,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,1,43,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,2,34,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,3,25,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,4,15,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,5,15,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,6,20,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,7,35,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,8,41,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,9,54,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,10,86,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,11,107,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,12,114,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,13,135,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,14,116,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,15,141,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,16,124,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,17,125,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,18,128,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,19,119,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,20,126,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,21,80,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,8,2024,22,67,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,8,142,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,9,110,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,10,102,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,11,104,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,12,100,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,13,103,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,14,129,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,15,133,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,16,141,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,17,146,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,18,153,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,19,137,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,20,133,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,21,108,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,22,81,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,13,2024,23,79,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,0,45,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,1,33,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,2,23,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,3,14,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,4,11,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,5,22,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,6,33,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,7,54,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,8,60,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,9,79,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37818,Bronx,9,14,2024,10,96,178548,EAST GUN HILL ROAD,Eastchester Road,Eastchester Road,WB
37896,Queens,9,15,2024,0,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,1,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,2,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,3,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,4,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,5,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,6,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,7,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,8,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,9,5,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,10,6,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,11,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,12,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,13,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,14,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,15,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,16,6,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,17,5,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,18,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,19,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,20,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,21,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,22,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,15,2024,23,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,0,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,1,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,2,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,3,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,4,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,5,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,6,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,7,10,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,8,6,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,9,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,10,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,11,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,12,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,13,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,14,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,15,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,16,5,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,17,7,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,18,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,19,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,16,2024,20,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,1,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,2,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,3,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,4,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,5,0,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,6,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,7,7,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,8,7,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,9,2,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,10,1,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,11,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,12,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,13,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,14,4,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,15,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,16,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,17,5,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
37896,Queens,9,19,2024,18,3,100318,HARTLAND AVENUE,221 Street,Grand Central Parkway Sr North,NB
